accuracy,auc,loss,val_accuracy,val_auc,val_loss,learning_rate
0.18831537663936615,0.6664779186248779,2.0732226371765137,0.20673076808452606,0.6908053159713745,2.0006279945373535,0.0010000000474974513
0.1875,0.69757080078125,1.9814927577972412,0.20673076808452606,0.68359375,2.0185091495513916,0.0010000000474974513
0.213272824883461,0.6788144111633301,2.025954008102417,0.19711539149284363,0.6820913553237915,2.0190865993499756,0.0010000000474974513
0.125,0.62969970703125,2.109405040740967,0.19711539149284363,0.6859976053237915,2.0104331970214844,0.0010000000474974513
0.19512194395065308,0.6811873912811279,2.02127742767334,0.20192307233810425,0.6838942170143127,2.0158097743988037,0.00020000000949949026
0.34375,0.66827392578125,2.0795722007751465,0.21394230425357819,0.689453125,2.006880044937134,0.00020000000949949026
